id	type	name	coords	image_id	image_name	commune	dossier_cote	image_cote	image_index	image_url	image_width	image_height	is_blank	classe	tag	color
25803730-942a-42df-af35-b676f4e55be0	page	FRAD094_3P_000254_01_0078	[[0, 0], [0, 5236], [3591, 5236], [3591, 0], [0, 0]]	d1d3fc7f-0bb1-46a6-9b75-a43732e492f7	CADASTRE%2FETATS_DE_SECTION%2F%2FGENTILLY%2FFRAD094_3P_000254_01%2FFRAD094_3P_000254_01_0078.jpg	GENTILLY	FRAD094_3P_000254_01	FRAD094_3P_000254_01_0078	78	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FGENTILLY%2FFRAD094_3P_000254_01%2FFRAD094_3P_000254_01_0078.jpg/0,0,3591,5236/full/0/default.jpg	3591	5236	False	ets_tab_p1	AP_1822	COLOR
47f3bdc2-a324-4711-8f05-1a3dd382bd01	page	FRAD094_3P_000254_01_0079	[[0, 0], [0, 5252], [3523, 5252], [3523, 0], [0, 0]]	10b8455b-56c3-433c-a091-3000b87a26ff	CADASTRE%2FETATS_DE_SECTION%2F%2FGENTILLY%2FFRAD094_3P_000254_01%2FFRAD094_3P_000254_01_0079.jpg	GENTILLY	FRAD094_3P_000254_01	FRAD094_3P_000254_01_0079	79	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FGENTILLY%2FFRAD094_3P_000254_01%2FFRAD094_3P_000254_01_0079.jpg/0,0,3523,5252/full/0/default.jpg	3523	5252	False	ets_tab_p1	AP_1822	COLOR
f8409fe3-f172-41fd-8f29-3af08c9620e1	page	FRAD094_3P_000254_01_0080	[[0, 0], [0, 5241], [3568, 5241], [3568, 0], [0, 0]]	16d43217-deed-47c2-b5fd-d335de53cd44	CADASTRE%2FETATS_DE_SECTION%2F%2FGENTILLY%2FFRAD094_3P_000254_01%2FFRAD094_3P_000254_01_0080.jpg	GENTILLY	FRAD094_3P_000254_01	FRAD094_3P_000254_01_0080	80	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FGENTILLY%2FFRAD094_3P_000254_01%2FFRAD094_3P_000254_01_0080.jpg/0,0,3568,5241/full/0/default.jpg	3568	5241	False	ets_tab_p1	AP_1822	COLOR
17e038c9-834e-4f46-bb85-e66164deb5bd	page	FRAD094_3P_000254_01_0081	[[0, 0], [0, 5247], [3540, 5247], [3540, 0], [0, 0]]	c0969443-eafd-49f9-8252-ea237728c60a	CADASTRE%2FETATS_DE_SECTION%2F%2FGENTILLY%2FFRAD094_3P_000254_01%2FFRAD094_3P_000254_01_0081.jpg	GENTILLY	FRAD094_3P_000254_01	FRAD094_3P_000254_01_0081	81	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FGENTILLY%2FFRAD094_3P_000254_01%2FFRAD094_3P_000254_01_0081.jpg/0,0,3540,5247/full/0/default.jpg	3540	5247	False	ets_tab_p1	AP_1822	COLOR
048cfa02-e685-4c21-94d9-93b9318be0f5	page	FRAD094_3P_000275_01_0068	[[0, 0], [0, 5664], [3610, 5664], [3610, 0], [0, 0]]	31cf4e2e-91e2-41b1-aa13-11d2a39b0315	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0068.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0068	68	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0068.jpg/0,0,3610,5664/full/0/default.jpg	3610	5664	False	ets_tab_p1	RECTIFICATION_1835	COLOR
8de045eb-0069-4e8d-a519-df5f3c51e919	page	FRAD094_3P_000275_01_0069	[[0, 0], [0, 5669], [3622, 5669], [3622, 0], [0, 0]]	c4b54602-d30a-4173-bb05-23050d403f79	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0069.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0069	69	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0069.jpg/0,0,3622,5669/full/0/default.jpg	3622	5669	False	ets_tab_p1	RECTIFICATION_1835	COLOR
1741effa-4421-417b-8f76-95108fe49c10	page	FRAD094_3P_000275_01_0070	[[0, 0], [0, 5664], [3610, 5664], [3610, 0], [0, 0]]	d382a3ab-f7aa-4075-b45d-41f2c5fb362c	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0070.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0070	70	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0070.jpg/0,0,3610,5664/full/0/default.jpg	3610	5664	False	ets_tab_p1	RECTIFICATION_1835	COLOR
bd3d83f2-e9d7-4311-a9eb-c528f4501f27	page	FRAD094_3P_000275_01_0071	[[0, 0], [0, 5669], [3622, 5669], [3622, 0], [0, 0]]	13a3390f-e1e1-40e8-b64e-7d9c3d90c097	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0071.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0071	71	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0071.jpg/0,0,3622,5669/full/0/default.jpg	3622	5669	False	ets_tab_p1	RECTIFICATION_1835	COLOR
6a323399-6932-4af1-b54c-f02e610d7b97	page	FRAD094_3P_000275_01_0091	[[0, 0], [0, 5663], [3603, 5663], [3603, 0], [0, 0]]	4b1e19d5-0209-412d-8413-78d4cdac3f86	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0091.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0091	91	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0091.jpg/0,0,3603,5663/full/0/default.jpg	3603	5663	False	ets_tab_p1	RECTIFICATION_1835	COLOR
3e7683fb-6de4-4121-80b2-b1bae28bc950	page	FRAD094_3P_000275_01_0092	[[0, 0], [0, 5669], [3637, 5669], [3637, 0], [0, 0]]	9ba621d0-69d6-4334-8868-7eed1a3c66ee	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0092.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0092	92	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0092.jpg/0,0,3637,5669/full/0/default.jpg	3637	5669	False	ets_tab_p1	RECTIFICATION_1835	COLOR
3ab13de2-f0b2-436f-9aa0-3b040e79975b	page	FRAD094_3P_000275_01_0093	[[0, 0], [0, 5669], [3616, 5669], [3616, 0], [0, 0]]	eb2ab2ec-4695-4e5e-a77b-a9e4aeb546ea	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0093.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0093	93	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0093.jpg/0,0,3616,5669/full/0/default.jpg	3616	5669	False	ets_tab_p1	RECTIFICATION_1835	COLOR
9f05c03f-8178-4c88-8260-7934b59a1722	page	FRAD094_3P_000275_01_0094	[[0, 0], [0, 5663], [3643, 5663], [3643, 0], [0, 0]]	4e275f7b-ee0d-4eb2-b91b-21a50beba1d0	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0094.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0094	94	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0094.jpg/0,0,3643,5663/full/0/default.jpg	3643	5663	False	ets_tab_p1	RECTIFICATION_1835	COLOR
484bd9b3-8084-4bd0-bec6-1bf0ab4907e5	page	FRAD094_3P_000275_01_0105	[[0, 0], [0, 5669], [3596, 5669], [3596, 0], [0, 0]]	b9b0a06f-a0eb-493e-86a0-b8d91abbc506	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0105.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0105	105	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0105.jpg/0,0,3596,5669/full/0/default.jpg	3596	5669	False	ets_tab_p1	RECTIFICATION_1835	COLOR
6b08bf95-e3f5-423c-afa2-b088cc0ca11a	page	FRAD094_3P_000275_01_0106	[[0, 0], [0, 5650], [3604, 5650], [3604, 0], [0, 0]]	c38630d3-5c3b-478a-858b-dfe6bd54912c	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0106.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0106	106	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0106.jpg/0,0,3604,5650/full/0/default.jpg	3604	5650	False	ets_tab_p1	RECTIFICATION_1835	COLOR
f1485e29-a2a2-4099-9aa0-3f56ea5dc96e	page	FRAD094_3P_000275_01_0107	[[0, 0], [0, 5650], [2700, 5650], [2700, 0], [0, 0]]	4c8530a1-f792-492c-abe8-c4d4bb256c2e	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0107.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0107	107	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0107.jpg/0,0,2700,5650/full/0/default.jpg	2700	5650	False		RECTIFICATION_1835	COLOR
a7067b75-0b1a-42ad-a01f-5bfe6ce8161e	page	FRAD094_3P_000275_01_0108	[[0, 0], [0, 5644], [3622, 5644], [3622, 0], [0, 0]]	cac2e7a7-8a94-407b-a107-3ca183363bc9	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0108.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0108	108	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0108.jpg/0,0,3622,5644/full/0/default.jpg	3622	5644	False	ets_tab_p1	RECTIFICATION_1835	COLOR
0dcdaeaf-a151-4496-9d68-9e30b63270f8	page	FRAD094_3P_000275_01_0246	[[0, 0], [0, 5664], [3752, 5664], [3752, 0], [0, 0]]	220438f8-5737-4c98-b6cf-e5f2ad7f495e	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0246.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0246	246	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0246.jpg/0,0,3752,5664/full/0/default.jpg	3752	5664	False	ets_tab_p1	RECTIFICATION_1835	COLOR
8a6ef849-6266-415b-b9e7-b1604f3f41d4	page	FRAD094_3P_000275_01_0247	[[0, 0], [0, 5656], [3688, 5656], [3688, 0], [0, 0]]	d93007ac-1dd9-4c9d-b465-78a8a4a19c2e	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0247.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0247	247	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0247.jpg/0,0,3688,5656/full/0/default.jpg	3688	5656	False	ets_tab_p1	RECTIFICATION_1835	COLOR
1f14549b-9b2e-4ee7-a3c4-c55b126db8af	page	FRAD094_3P_000275_01_0248	[[0, 0], [0, 5664], [3760, 5664], [3760, 0], [0, 0]]	b04c7009-7ddf-4c62-b681-4cfb4ea1e934	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0248.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0248	248	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0248.jpg/0,0,3760,5664/full/0/default.jpg	3760	5664	False	ets_tab_p1	RECTIFICATION_1835	COLOR
5f985c84-34b8-4e56-b125-e2d454ade11f	page	FRAD094_3P_000275_01_0249	[[0, 0], [0, 5664], [3702, 5664], [3702, 0], [0, 0]]	9a72c7f0-400f-4aa4-af65-25566eed41af	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0249.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0249	249	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0249.jpg/0,0,3702,5664/full/0/default.jpg	3702	5664	False	ets_tab_p1	RECTIFICATION_1835	COLOR
bb05f299-6071-4323-8bf1-d1078b7dece5	page	FRAD094_3P_000275_01_0268	[[0, 0], [0, 5507], [3727, 5507], [3727, 0], [0, 0]]	450c6906-6ef1-4e96-bebd-8e9706536c1a	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0268.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0268	268	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0268.jpg/0,0,3727,5507/full/0/default.jpg	3727	5507	False	ets_recap_inter	RECTIFICATION_1835	COLOR
57f33f61-e928-4700-a473-8c1abbd8cd7c	page	FRAD094_3P_000275_01_0269	[[0, 0], [0, 5495], [3676, 5495], [3676, 0], [0, 0]]	36dd6c5c-70ea-4242-9a0d-16f37aa14a7b	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0269.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0269	269	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0269.jpg/0,0,3676,5495/full/0/default.jpg	3676	5495	False	ets_recap_inter	RECTIFICATION_1835	COLOR
cb3ab07c-6d8a-4fcc-a084-05f87928ce18	page	FRAD094_3P_000275_01_0270	[[0, 0], [0, 5513], [3727, 5513], [3727, 0], [0, 0]]	5525247d-1e48-4a9a-9476-979c9ab2a14b	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0270.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0270	270	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0270.jpg/0,0,3727,5513/full/0/default.jpg	3727	5513	False	ets_recap_inter	RECTIFICATION_1835	COLOR
c8b9dc36-f73f-4999-93aa-a61244e7aea1	page	FRAD094_3P_000275_01_0271	[[0, 0], [0, 5501], [3688, 5501], [3688, 0], [0, 0]]	46ee074b-1b89-4ac6-80f6-0bee3decada0	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0271.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0271	271	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0271.jpg/0,0,3688,5501/full/0/default.jpg	3688	5501	False	ets_recap_inter	RECTIFICATION_1835	COLOR
6fbff345-6ef3-47bc-b734-7b3581e8f4f0	page	FRAD094_3P_000275_01_0309	[[0, 0], [0, 5579], [3760, 5579], [3760, 0], [0, 0]]	ac507ae7-d47d-4662-aeea-0a502fb97364	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0309.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0309	309	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0309.jpg/0,0,3760,5579/full/0/default.jpg	3760	5579	False	ets_recap_inter	RECTIFICATION_1835	COLOR
81a0b55b-11c2-48de-9aa4-37631bd90dc7	page	FRAD094_3P_000275_01_0310	[[0, 0], [0, 5579], [3752, 5579], [3752, 0], [0, 0]]	180e413d-d02b-4872-b910-2f4a57a80465	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0310.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0310	310	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0310.jpg/0,0,3752,5579/full/0/default.jpg	3752	5579	False	ets_recap_inter	RECTIFICATION_1835	COLOR
59bf2dc5-d7fc-4c8a-91fe-b391b3660124	page	FRAD094_3P_000275_01_0311	[[0, 0], [0, 5591], [3760, 5591], [3760, 0], [0, 0]]	9952ac7e-0077-40a4-b37c-249dd18c0fba	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0311.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0311	311	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0311.jpg/0,0,3760,5591/full/0/default.jpg	3760	5591	False	ets_recap_inter	RECTIFICATION_1835	COLOR
bf4cab80-b6b1-474e-bd51-440976009446	page	FRAD094_3P_000275_01_0312	[[0, 0], [0, 5585], [3760, 5585], [3760, 0], [0, 0]]	ef80c295-3081-4bee-8694-2eec34848af6	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0312.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0312	312	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0312.jpg/0,0,3760,5585/full/0/default.jpg	3760	5585	False	ets_recap_inter	RECTIFICATION_1835	COLOR
3817a697-f421-40eb-939b-690b412b4cee	page	FRAD094_3P_000275_01_0313	[[0, 0], [0, 5566], [3682, 5566], [3682, 0], [0, 0]]	ca5065cb-0694-4d62-9380-7685c8126860	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0313.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0313	313	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0313.jpg/0,0,3682,5566/full/0/default.jpg	3682	5566	False	ets_recap_inter	RECTIFICATION_1835	COLOR
f585eb52-02e7-4812-a773-901e83f0adf1	page	FRAD094_3P_000275_01_0314	[[0, 0], [0, 5572], [3760, 5572], [3760, 0], [0, 0]]	757b6dd9-c1b0-4c66-bb5a-a55162acef88	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0314.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0314	314	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0314.jpg/0,0,3760,5572/full/0/default.jpg	3760	5572	False	ets_recap_inter	RECTIFICATION_1835	COLOR
00d684f2-bca5-4629-bf92-9c9bfbef2fd4	page	FRAD094_3P_000275_01_0315	[[0, 0], [0, 5566], [3760, 5566], [3760, 0], [0, 0]]	765cef35-b9c2-49ce-a31a-1f05e144190a	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0315.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0315	315	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0315.jpg/0,0,3760,5566/full/0/default.jpg	3760	5566	False	ets_recap_inter	RECTIFICATION_1835	COLOR
51ed8c30-45cf-4fa3-a44d-dca965757ed3	page	FRAD094_3P_000275_01_0316	[[0, 0], [0, 5566], [3760, 5566], [3760, 0], [0, 0]]	de4cd5ca-8b6f-4e51-8d63-3d9ac7a7dad9	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0316.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0316	316	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0316.jpg/0,0,3760,5566/full/0/default.jpg	3760	5566	False	ets_resume	RECTIFICATION_1835	COLOR
66a7335d-248a-44dc-8cc6-3f7f37b7ce6a	page	FRAD094_3P_000275_01_0324	[[0, 0], [0, 5611], [3708, 5611], [3708, 0], [0, 0]]	16acafff-100c-41c6-a756-189bf35eaad3	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0324.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0324	324	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0324.jpg/0,0,3708,5611/full/0/default.jpg	3708	5611	False	ets_recap_inter	RECTIFICATION_1835	COLOR
d4751368-5f34-4460-8186-fea8b291d286	page	FRAD094_3P_000275_01_0325	[[0, 0], [0, 5625], [3657, 5625], [3657, 0], [0, 0]]	eddf0c58-28ee-42b6-92e2-af3b565cd36e	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0325.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0325	325	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0325.jpg/0,0,3657,5625/full/0/default.jpg	3657	5625	False	ets_recap_inter	RECTIFICATION_1835	COLOR
d1553a6e-2375-46ad-8158-f8c04dd2b57d	page	FRAD094_3P_000275_01_0326	[[0, 0], [0, 5624], [3694, 5624], [3694, 0], [0, 0]]	3d51f21d-b6da-4fcb-bb8e-a816ba47e9d5	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0326.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0326	326	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0326.jpg/0,0,3694,5624/full/0/default.jpg	3694	5624	False	ets_recap_inter	RECTIFICATION_1835	COLOR
e681894b-6df1-41f9-bbc7-2e5c648417d1	page	FRAD094_3P_000275_01_0327	[[0, 0], [0, 5630], [3637, 5630], [3637, 0], [0, 0]]	ceca7efb-c604-45a0-b9bf-90e9858dcf1a	CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0327.jpg	LHAY	FRAD094_3P_000275_01	FRAD094_3P_000275_01_0327	327	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FLHAY%2FFRAD094_3P_000275_01%2FFRAD094_3P_000275_01_0327.jpg/0,0,3637,5630/full/0/default.jpg	3637	5630	False	ets_recap_inter	RECTIFICATION_1835	COLOR
ae9e2396-809c-4437-8263-49e0a4b5f9ae	page	FRAD094_3P_000287_01_0159	[[0, 0], [0, 4422], [2885, 4422], [2885, 0], [0, 0]]	2953dab9-2f30-44d5-91f4-cbe7acd4d687	CADASTRE%2FETATS_DE_SECTION%2F%2FIVRY%2FFRAD094_3P_000287_01%2FFRAD094_3P_000287_01_0159.jpg	IVRY	FRAD094_3P_000287_01	FRAD094_3P_000287_01_0159	159	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FIVRY%2FFRAD094_3P_000287_01%2FFRAD094_3P_000287_01_0159.jpg/0,0,2885,4422/full/0/default.jpg	2885	4422	False	ets_tab_p1	RECTIFICATION_1835	COLOR
cee0eb70-449d-41a1-85a9-6b59f5c007eb	page	FRAD094_3P_000287_01_0160	[[0, 0], [0, 4409], [2892, 4409], [2892, 0], [0, 0]]	62c6f859-1063-46e5-bfff-052eab233b43	CADASTRE%2FETATS_DE_SECTION%2F%2FIVRY%2FFRAD094_3P_000287_01%2FFRAD094_3P_000287_01_0160.jpg	IVRY	FRAD094_3P_000287_01	FRAD094_3P_000287_01_0160	160	https://iiif.geohistoricaldata.org/iiif/2/CADASTRE%2FETATS_DE_SECTION%2F%2FIVRY%2FFRAD094_3P_000287_01%2FFRAD094_3P_000287_01_0160.jpg/0,0,2892,4409/full/0/default.jpg	2892	4409	False	ets_tab_p1	RECTIFICATION_1835	COLOR
